random_seed,training_ratio,epochs,batch_size,N,scaling,sae_hidden_layers,SAE_ACTIVATION,SAE_BIAS,SAE_OPTIMIZER,SAE_LOSS,classifier_hidden_layers,CLASSIFIER_ACTIVATION,CLASSIFIER_BIAS,CLASSIFIER_OPTIMIZER,CLASSIFIER_LOSS,dropout,acc_bld,acc_flr,acc_bf,loc_failure,mean_pos_err,mean_pos_err_weighted
0,0.9,20,10,8,0.2,"[64, 64, 512]",relu,FALSE,adam,mse,"[64, 128]",relu,FALSE,adam,binary_crossentropy,0.2,0.99909991,0.925292529,0.924392439,0.00194742,10.0818745,9.841116115
0,0.9,20,10,8,0.2,"[64, 128, 64]",relu,FALSE,adam,mse,"[64, 128]",relu,FALSE,adam,binary_crossentropy,0.2,0.99819982,0.920792079,0.918991899,0,9.911857566,9.617083526
0,0.9,20,10,8,0.2,"[64, 128, 128]",relu,FALSE,adam,mse,"[64, 128]",relu,FALSE,adam,binary_crossentropy,0.2,0.99819982,0.933393339,0.932493249,0,9.879120451,9.665549517
0,0.9,20,10,8,0.2,"[64, 256, 64]",relu,FALSE,adam,mse,"[64, 128]",relu,FALSE,adam,binary_crossentropy,0.2,0.99909991,0.908190819,0.908190819,0,9.316072936,9.149639046
0,0.9,20,10,8,0.2,"[64, 256, 256]",relu,FALSE,adam,mse,"[64, 128]",relu,FALSE,adam,binary_crossentropy,0.2,0.99819982,0.915391539,0.914491449,0.005905512,9.795444725,9.477365641
0,0.9,20,10,8,0.2,"[64, 512, 64]",relu,FALSE,adam,mse,"[64, 128]",relu,FALSE,adam,binary_crossentropy,0.2,1,0.910891089,0.910891089,0,9.209861004,8.98278799
0,0.9,20,10,8,0.2,"[64, 512, 128]",relu,FALSE,adam,mse,"[64, 128]",relu,FALSE,adam,binary_crossentropy,0.2,0.99729973,0.914491449,0.913591359,0,9.852099557,9.504661797
0,0.9,20,10,8,0.2,"[64, 512, 256]",relu,FALSE,adam,mse,"[64, 128]",relu,FALSE,adam,binary_crossentropy,0.2,0.99729973,0.916291629,0.915391539,0,9.627185811,9.376959078
0,0.9,20,10,8,0.2,"[64, 512, 512]",relu,FALSE,adam,mse,"[64, 128]",relu,FALSE,adam,binary_crossentropy,0.2,0.99909991,0.912691269,0.911791179,0,10.07824129,9.85841178
0,0.9,20,10,8,0.2,"[128, 64, 64]",relu,FALSE,adam,mse,"[64, 128]",relu,FALSE,adam,binary_crossentropy,0.2,0.99639964,0.912691269,0.912691269,0,9.922016643,9.52746701
0,0.9,20,10,8,0.2,"[128, 64, 128]",relu,FALSE,adam,mse,"[64, 128]",relu,FALSE,adam,binary_crossentropy,0.2,0.99639964,0.911791179,0.909090909,0,9.904379946,9.651854414
0,0.9,20,10,8,0.2,"[128, 64, 256]",relu,FALSE,adam,mse,"[64, 128]",relu,FALSE,adam,binary_crossentropy,0.2,0.99819982,0.928892889,0.927992799,0,10.00447583,9.664998215
0,0.9,20,10,8,0.2,"[128, 64, 512]",relu,FALSE,adam,mse,"[64, 128]",relu,FALSE,adam,binary_crossentropy,0.2,0.9909991,0.914491449,0.909990999,0.001978239,10.1131896,9.893013264
0,0.9,20,10,8,0.2,"[128, 128, 64]",relu,FALSE,adam,mse,"[64, 128]",relu,FALSE,adam,binary_crossentropy,0.2,0.99459946,0.921692169,0.918091809,0.000980392,10.00563521,9.846440143
0,0.9,20,10,8,0.2,"[128, 128, 128]",relu,FALSE,adam,mse,"[64, 128]",relu,FALSE,adam,binary_crossentropy,0.2,0.99819982,0.909990999,0.909990999,0.002967359,10.51738085,10.23844045
0,0.9,20,10,8,0.2,"[128, 128, 256]",relu,FALSE,adam,mse,"[64, 128]",relu,FALSE,adam,binary_crossentropy,0.2,0.99729973,0.924392439,0.921692169,0.000976563,10.02179273,9.659752015
0,0.9,20,10,8,0.2,"[128, 128, 512]",relu,FALSE,adam,mse,"[64, 128]",relu,FALSE,adam,binary_crossentropy,0.2,0.99009901,0.922592259,0.914491449,0,10.04668289,9.809396547
0,0.9,20,10,8,0.2,"[128, 256, 64]",relu,FALSE,adam,mse,"[64, 128]",relu,FALSE,adam,binary_crossentropy,0.2,0.99909991,0.907290729,0.907290729,0,9.444104927,9.138447168
0,0.9,20,10,8,0.2,"[128, 256, 128]",relu,FALSE,adam,mse,"[64, 128]",relu,FALSE,adam,binary_crossentropy,0.2,0.99819982,0.919891989,0.919891989,0.000978474,9.959221904,9.66165626
0,0.9,20,10,8,0.2,"[128, 256, 256]",relu,FALSE,adam,mse,"[64, 128]",relu,FALSE,adam,binary_crossentropy,0.2,0.99549955,0.902790279,0.899189919,0.002002002,9.518190411,9.072714499
0,0.9,20,10,8,0.2,"[128, 256, 512]",relu,FALSE,adam,mse,"[64, 128]",relu,FALSE,adam,binary_crossentropy,0.2,0.99459946,0.901890189,0.897389739,0,9.810777054,9.493483444
0,0.9,20,10,8,0.2,"[128, 512, 64]",relu,FALSE,adam,mse,"[64, 128]",relu,FALSE,adam,binary_crossentropy,0.2,1,0.908190819,0.908190819,0,10.02447523,9.834219501
0,0.9,20,10,8,0.2,"[128, 512, 128]",relu,FALSE,adam,mse,"[64, 128]",relu,FALSE,adam,binary_crossentropy,0.2,0.99549955,0.914491449,0.911791179,0,9.798582129,9.355476957
0,0.9,20,10,8,0.2,"[128, 512, 256]",relu,FALSE,adam,mse,"[64, 128]",relu,FALSE,adam,binary_crossentropy,0.2,0.99729973,0.909990999,0.908190819,0,9.50026831,9.128124138
0,0.9,20,10,8,0.2,"[128, 512, 512]",relu,FALSE,adam,mse,"[64, 128]",relu,FALSE,adam,binary_crossentropy,0.2,0.99909991,0.908190819,0.907290729,0,9.37070676,9.139193708
0,0.9,20,10,8,0.2,"[256, 64, 64]",relu,FALSE,adam,mse,"[64, 128]",relu,FALSE,adam,binary_crossentropy,0.2,0.99819982,0.910891089,0.909090909,0.000990099,9.772264315,9.491571169
0,0.9,20,10,8,0.2,"[256, 64, 128]",relu,FALSE,adam,mse,"[64, 128]",relu,FALSE,adam,binary_crossentropy,0.2,0.99819982,0.910891089,0.909990999,0,10.56620168,10.27766582
0,0.9,20,10,8,0.2,"[256, 64, 256]",relu,FALSE,adam,mse,"[64, 128]",relu,FALSE,adam,binary_crossentropy,0.2,1,0.927092709,0.927092709,0,9.986651629,9.804182604
0,0.9,20,10,8,0.2,"[256, 64, 512]",relu,FALSE,adam,mse,"[64, 128]",relu,FALSE,adam,binary_crossentropy,0.2,0.99639964,0.911791179,0.909990999,0.00098912,10.33289975,10.09578722
0,0.9,20,10,8,0.2,"[256, 128, 64]",relu,FALSE,adam,mse,"[64, 128]",relu,FALSE,adam,binary_crossentropy,0.2,0.99549955,0.904590459,0.902790279,0,9.75999172,9.450819536
0,0.9,20,10,8,0.2,"[256, 128, 128]",relu,FALSE,adam,mse,"[64, 128]",relu,FALSE,adam,binary_crossentropy,0.2,0.99549955,0.913591359,0.913591359,0.000985222,10.73857757,10.42080402
0,0.9,20,10,8,0.2,"[256, 128, 256]",relu,FALSE,adam,mse,"[64, 128]",relu,FALSE,adam,binary_crossentropy,0.2,0.99459946,0.907290729,0.904590459,0,10.23846639,9.920984023
0,0.9,20,10,8,0.2,"[256, 128, 512]",relu,FALSE,adam,mse,"[64, 128]",relu,FALSE,adam,binary_crossentropy,0.2,0.99729973,0.906390639,0.904590459,0,9.676126818,9.386817237
0,0.9,20,10,8,0.2,"[256, 256, 64]",relu,FALSE,adam,mse,"[64, 128]",relu,FALSE,adam,binary_crossentropy,0.2,0.99729973,0.904590459,0.903690369,0.000996016,9.665935062,9.398625104
0,0.9,20,10,8,0.2,"[256, 256, 128]",relu,FALSE,adam,mse,"[64, 128]",relu,FALSE,adam,binary_crossentropy,0.2,0.99909991,0.903690369,0.903690369,0,9.753464025,9.468348629
0,0.9,20,10,8,0.2,"[256, 256, 256]",relu,FALSE,adam,mse,"[64, 128]",relu,FALSE,adam,binary_crossentropy,0.2,0.99909991,0.904590459,0.904590459,0,9.611924392,9.307832576
0,0.9,20,10,8,0.2,"[256, 256, 512]",relu,FALSE,adam,mse,"[64, 128]",relu,FALSE,adam,binary_crossentropy,0.2,0.99639964,0.919891989,0.916291629,0.010805501,10.10489973,9.915166505
0,0.9,20,10,8,0.2,"[256, 512, 64]",relu,FALSE,adam,mse,"[64, 128]",relu,FALSE,adam,binary_crossentropy,0.2,1,0.905490549,0.905490549,0,9.880506819,9.50323636
0,0.9,20,10,8,0.2,"[256, 512, 128]",relu,FALSE,adam,mse,"[64, 128]",relu,FALSE,adam,binary_crossentropy,0.2,0.99819982,0.911791179,0.910891089,0,10.51047257,10.21479858
0,0.9,20,10,8,0.2,"[256, 512, 256]",relu,FALSE,adam,mse,"[64, 128]",relu,FALSE,adam,binary_crossentropy,0.2,0.99279928,0.908190819,0.905490549,0,9.87879226,9.579586843
0,0.9,20,10,8,0.2,"[256, 512, 512]",relu,FALSE,adam,mse,"[64, 128]",relu,FALSE,adam,binary_crossentropy,0.2,0.99909991,0.898289829,0.898289829,0,9.413770449,9.171951653
0,0.9,20,10,8,0.2,"[512, 64, 64]",relu,FALSE,adam,mse,"[64, 128]",relu,FALSE,adam,binary_crossentropy,0.2,0.99549955,0.924392439,0.922592259,0,10.48135925,10.18199129
0,0.9,20,10,8,0.2,"[512, 64, 128]",relu,FALSE,adam,mse,"[64, 128]",relu,FALSE,adam,binary_crossentropy,0.2,1,0.900990099,0.900990099,0.000999001,9.819364603,9.472126692
0,0.9,20,10,8,0.2,"[512, 64, 256]",relu,FALSE,adam,mse,"[64, 128]",relu,FALSE,adam,binary_crossentropy,0.2,0.99909991,0.918991899,0.918991899,0,10.4092867,10.15014881
0,0.9,20,10,8,0.2,"[512, 64, 512]",relu,FALSE,adam,mse,"[64, 128]",relu,FALSE,adam,binary_crossentropy,0.2,0.99729973,0.903690369,0.903690369,0,10.94561504,10.49017601
0,0.9,20,10,8,0.2,"[512, 128, 64]",relu,FALSE,adam,mse,"[64, 128]",relu,FALSE,adam,binary_crossentropy,0.2,0.99639964,0.909990999,0.909090909,0,9.787915702,9.513154901
0,0.9,20,10,8,0.2,"[512, 128, 128]",relu,FALSE,adam,mse,"[64, 128]",relu,FALSE,adam,binary_crossentropy,0.2,0.99909991,0.928892889,0.928892889,0.00872093,10.07136264,9.90493778
0,0.9,20,10,8,0.2,"[512, 128, 256]",relu,FALSE,adam,mse,"[64, 128]",relu,FALSE,adam,binary_crossentropy,0.2,0.99819982,0.913591359,0.912691269,0.004930966,10.72554091,10.38841197
0,0.9,20,10,8,0.2,"[512, 128, 512]",relu,FALSE,adam,mse,"[64, 128]",relu,FALSE,adam,binary_crossentropy,0.2,0.99729973,0.904590459,0.903690369,0,9.899594787,9.679802367
0,0.9,20,10,8,0.2,"[512, 256, 64]",relu,FALSE,adam,mse,"[64, 128]",relu,FALSE,adam,binary_crossentropy,0.2,0.99729973,0.908190819,0.906390639,0,9.648826464,9.418646599
0,0.9,20,10,8,0.2,"[512, 256, 128]",relu,FALSE,adam,mse,"[64, 128]",relu,FALSE,adam,binary_crossentropy,0.2,0.99909991,0.905490549,0.904590459,0,9.681113248,9.410166973
0,0.9,20,10,8,0.2,"[512, 256, 256]",relu,FALSE,adam,mse,"[64, 128]",relu,FALSE,adam,binary_crossentropy,0.2,0.99909991,0.910891089,0.910891089,0.000988142,10.61899995,10.27462989
0,0.9,20,10,8,0.2,"[512, 256, 512]",relu,FALSE,adam,mse,"[64, 128]",relu,FALSE,adam,binary_crossentropy,0.2,1,0.909090909,0.909090909,0,9.537769444,9.302382069
0,0.9,20,10,8,0.2,"[512, 512, 64]",relu,FALSE,adam,mse,"[64, 128]",relu,FALSE,adam,binary_crossentropy,0.2,0.99819982,0.909090909,0.907290729,0,9.982465184,9.691488232
0,0.9,20,10,8,0.2,"[512, 512, 128]",relu,FALSE,adam,mse,"[64, 128]",relu,FALSE,adam,binary_crossentropy,0.2,0.99549955,0.916291629,0.912691269,0.000986193,10.09384222,9.840500528
0,0.9,20,10,8,0.2,"[512, 512, 256]",relu,FALSE,adam,mse,"[64, 128]",relu,FALSE,adam,binary_crossentropy,0.2,0.99729973,0.912691269,0.910891089,0,10.15784084,9.676888952
0,0.9,20,10,8,0.2,"[512, 512, 512]",relu,FALSE,adam,mse,"[64, 128]",relu,FALSE,adam,binary_crossentropy,0.2,0.99639964,0.939693969,0.938793879,0,9.959732133,9.762387364
0,0.9,20,10,8,0.2,"[64, 64, 64, 64]",relu,FALSE,adam,mse,"[64, 128]",relu,FALSE,adam,binary_crossentropy,0.2,0.99729973,0.902790279,0.902790279,0,10.17526342,9.902121808
0,0.9,20,10,8,0.2,"[64, 64, 64, 128]",relu,FALSE,adam,mse,"[64, 128]",relu,FALSE,adam,binary_crossentropy,0.2,0.99459946,0.924392439,0.919891989,0.000978474,10.27907501,9.905990502
0,0.9,20,10,8,0.2,"[64, 64, 64, 256]",relu,FALSE,adam,mse,"[64, 128]",relu,FALSE,adam,binary_crossentropy,0.2,0.99819982,0.925292529,0.925292529,0,10.19829608,9.943537215
0,0.9,20,10,8,0.2,"[64, 64, 64, 512]",relu,FALSE,adam,mse,"[64, 128]",relu,FALSE,adam,binary_crossentropy,0.2,1,0.916291629,0.916291629,0.000982318,10.56785946,10.04221151
0,0.9,20,10,8,0.2,"[64, 64, 128, 64]",relu,FALSE,adam,mse,"[64, 128]",relu,FALSE,adam,binary_crossentropy,0.2,0.99909991,0.922592259,0.921692169,0.001953125,10.93299152,10.64635239
0,0.9,20,10,8,0.2,"[64, 64, 128, 128]",relu,FALSE,adam,mse,"[64, 128]",relu,FALSE,adam,binary_crossentropy,0.2,1,0.920792079,0.920792079,0.000977517,10.32711792,9.971713056
0,0.9,20,10,8,0.2,"[64, 64, 128, 256]",relu,FALSE,adam,mse,"[64, 128]",relu,FALSE,adam,binary_crossentropy,0.2,0.99369937,0.919891989,0.914491449,0.001968504,10.09580358,9.823091014
0,0.9,20,10,8,0.2,"[64, 64, 128, 512]",relu,FALSE,adam,mse,"[64, 128]",relu,FALSE,adam,binary_crossentropy,0.2,0.99909991,0.909990999,0.909090909,0,10.21693046,9.899421134
0,0.9,20,10,8,0.2,"[64, 64, 256, 64]",relu,FALSE,adam,mse,"[64, 128]",relu,FALSE,adam,binary_crossentropy,0.2,0.99639964,0.922592259,0.920792079,0,9.929297294,9.58589332
0,0.9,20,10,8,0.2,"[64, 64, 256, 128]",relu,FALSE,adam,mse,"[64, 128]",relu,FALSE,adam,binary_crossentropy,0.2,0.99729973,0.914491449,0.912691269,0.00887574,10.44491907,10.03385455
0,0.9,20,10,8,0.2,"[64, 64, 256, 256]",relu,FALSE,adam,mse,"[64, 128]",relu,FALSE,adam,binary_crossentropy,0.2,0.99369937,0.910891089,0.905490549,0.000994036,9.517534057,9.251263531
0,0.9,20,10,8,0.2,"[64, 64, 256, 512]",relu,FALSE,adam,mse,"[64, 128]",relu,FALSE,adam,binary_crossentropy,0.2,0.99729973,0.930693069,0.929792979,0,8.986393177,8.647936388
0,0.9,20,10,8,0.2,"[64, 64, 512, 64]",relu,FALSE,adam,mse,"[64, 128]",relu,FALSE,adam,binary_crossentropy,0.2,0.99279928,0.911791179,0.910891089,0,9.746453083,9.609025558
0,0.9,20,10,8,0.2,"[64, 64, 512, 128]",relu,FALSE,adam,mse,"[64, 128]",relu,FALSE,adam,binary_crossentropy,0.2,0.99639964,0.907290729,0.905490549,0,9.823465422,9.684702403
0,0.9,20,10,8,0.2,"[64, 64, 512, 256]",relu,FALSE,adam,mse,"[64, 128]",relu,FALSE,adam,binary_crossentropy,0.2,0.99549955,0.912691269,0.909090909,0,9.720553205,9.451294229
0,0.9,20,10,8,0.2,"[64, 64, 512, 512]",relu,FALSE,adam,mse,"[64, 128]",relu,FALSE,adam,binary_crossentropy,0.2,0.99729973,0.924392439,0.923492349,0.004873294,10.38824013,10.14170549
0,0.9,20,10,8,0.2,"[64, 128, 64, 64]",relu,FALSE,adam,mse,"[64, 128]",relu,FALSE,adam,binary_crossentropy,0.2,1,0.913591359,0.913591359,0,10.41177331,10.20369521
0,0.9,20,10,8,0.2,"[64, 128, 64, 128]",relu,FALSE,adam,mse,"[64, 128]",relu,FALSE,adam,binary_crossentropy,0.2,0.99729973,0.910891089,0.909090909,0,9.893690317,9.56637324
0,0.9,20,10,8,0.2,"[64, 128, 64, 256]",relu,FALSE,adam,mse,"[64, 128]",relu,FALSE,adam,binary_crossentropy,0.2,0.99459946,0.912691269,0.911791179,0,10.06611912,9.879124086
0,0.9,20,10,8,0.2,"[64, 128, 64, 512]",relu,FALSE,adam,mse,"[64, 128]",relu,FALSE,adam,binary_crossentropy,0.2,1,0.927992799,0.927992799,0.002909796,11.03940382,10.77694668
0,0.9,20,10,8,0.2,"[64, 128, 128, 64]",relu,FALSE,adam,mse,"[64, 128]",relu,FALSE,adam,binary_crossentropy,0.2,0.99909991,0.918091809,0.918091809,0,10.21551973,9.89627085
0,0.9,20,10,8,0.2,"[64, 128, 128, 128]",relu,FALSE,adam,mse,"[64, 128]",relu,FALSE,adam,binary_crossentropy,0.2,0.99549955,0.896489649,0.892889289,0,10.50671416,10.06439653
0,0.9,20,10,8,0.2,"[64, 128, 128, 256]",relu,FALSE,adam,mse,"[64, 128]",relu,FALSE,adam,binary_crossentropy,0.2,0.99639964,0.912691269,0.909990999,0,10.20391315,9.975940403
0,0.9,20,10,8,0.2,"[64, 128, 128, 512]",relu,FALSE,adam,mse,"[64, 128]",relu,FALSE,adam,binary_crossentropy,0.2,0.99549955,0.920792079,0.919891989,0,10.31225581,9.985343871
0,0.9,20,10,8,0.2,"[64, 128, 256, 64]",relu,FALSE,adam,mse,"[64, 128]",relu,FALSE,adam,binary_crossentropy,0.2,0.99909991,0.922592259,0.922592259,0,9.672024792,9.315624509
0,0.9,20,10,8,0.2,"[64, 128, 256, 128]",relu,FALSE,adam,mse,"[64, 128]",relu,FALSE,adam,binary_crossentropy,0.2,0.99459946,0.921692169,0.918991899,0.000979432,9.3319102,8.881209679
0,0.9,20,10,8,0.2,"[64, 128, 256, 256]",relu,FALSE,adam,mse,"[64, 128]",relu,FALSE,adam,binary_crossentropy,0.2,0.99369937,0.909990999,0.905490549,0.000994036,9.483513556,9.240693725
0,0.9,20,10,8,0.2,"[64, 128, 256, 512]",relu,FALSE,adam,mse,"[64, 128]",relu,FALSE,adam,binary_crossentropy,0.2,0.99909991,0.892889289,0.892889289,0,9.649954624,9.483237825
0,0.9,20,10,8,0.2,"[64, 128, 512, 64]",relu,FALSE,adam,mse,"[64, 128]",relu,FALSE,adam,binary_crossentropy,0.2,0.99819982,0.927992799,0.927092709,0.011650485,10.33233863,10.0311569
0,0.9,20,10,8,0.2,"[64, 128, 512, 128]",relu,FALSE,adam,mse,"[64, 128]",relu,FALSE,adam,binary_crossentropy,0.2,0.99729973,0.900090009,0.899189919,0,9.656016912,9.473639739
0,0.9,20,10,8,0.2,"[64, 128, 512, 256]",relu,FALSE,adam,mse,"[64, 128]",relu,FALSE,adam,binary_crossentropy,0.2,0.99549955,0.909990999,0.907290729,0,9.303639809,8.977022227
0,0.9,20,10,8,0.2,"[64, 128, 512, 512]",relu,FALSE,adam,mse,"[64, 128]",relu,FALSE,adam,binary_crossentropy,0.2,0.99549955,0.900090009,0.898289829,0,9.781991054,9.584832508
0,0.9,20,10,8,0.2,"[64, 256, 64, 64]",relu,FALSE,adam,mse,"[64, 128]",relu,FALSE,adam,binary_crossentropy,0.2,0.99909991,0.913591359,0.912691269,0,9.953283536,9.65658812
0,0.9,20,10,8,0.2,"[64, 256, 64, 128]",relu,FALSE,adam,mse,"[64, 128]",relu,FALSE,adam,binary_crossentropy,0.2,0.99549955,0.916291629,0.912691269,0,10.37161936,10.09316556
0,0.9,20,10,8,0.2,"[64, 256, 64, 256]",relu,FALSE,adam,mse,"[64, 128]",relu,FALSE,adam,binary_crossentropy,0.2,0.99639964,0.909090909,0.905490549,0.000994036,9.619382754,9.320450313
0,0.9,20,10,8,0.2,"[64, 256, 64, 512]",relu,FALSE,adam,mse,"[64, 128]",relu,FALSE,adam,binary_crossentropy,0.2,0.99909991,0.909090909,0.909090909,0,9.756356307,9.349109069
0,0.9,20,10,8,0.2,"[64, 256, 128, 64]",relu,FALSE,adam,mse,"[64, 128]",relu,FALSE,adam,binary_crossentropy,0.2,0.99909991,0.922592259,0.922592259,0.002926829,9.622549051,9.517128097
0,0.9,20,10,8,0.2,"[64, 256, 128, 128]",relu,FALSE,adam,mse,"[64, 128]",relu,FALSE,adam,binary_crossentropy,0.2,0.99639964,0.907290729,0.906390639,0.004965243,10.26514516,9.874487321
0,0.9,20,10,8,0.2,"[64, 256, 128, 256]",relu,FALSE,adam,mse,"[64, 128]",relu,FALSE,adam,binary_crossentropy,0.2,0.99819982,0.912691269,0.910891089,0.002964427,9.729141428,9.482534942
0,0.9,20,10,8,0.2,"[64, 256, 128, 512]",relu,FALSE,adam,mse,"[64, 128]",relu,FALSE,adam,binary_crossentropy,0.2,0.99729973,0.918991899,0.917191719,0,9.805839939,9.547695187
0,0.9,20,10,8,0.2,"[64, 256, 256, 64]",relu,FALSE,adam,mse,"[64, 128]",relu,FALSE,adam,binary_crossentropy,0.2,0.99909991,0.907290729,0.907290729,0,9.47548715,9.237375014
0,0.9,20,10,8,0.2,"[64, 256, 256, 128]",relu,FALSE,adam,mse,"[64, 128]",relu,FALSE,adam,binary_crossentropy,0.2,1,0.920792079,0.920792079,0,9.672795287,9.379751286
0,0.9,20,10,8,0.2,"[64, 256, 256, 256]",relu,FALSE,adam,mse,"[64, 128]",relu,FALSE,adam,binary_crossentropy,0.2,0.99459946,0.912691269,0.909990999,0,9.921345711,9.564047584
0,0.9,20,10,8,0.2,"[64, 256, 256, 512]",relu,FALSE,adam,mse,"[64, 128]",relu,FALSE,adam,binary_crossentropy,0.2,0.99909991,0.916291629,0.915391539,0,9.577117131,9.298599021
0,0.9,20,10,8,0.2,"[64, 256, 512, 64]",relu,FALSE,adam,mse,"[64, 128]",relu,FALSE,adam,binary_crossentropy,0.2,0.99369937,0.918091809,0.917191719,0.001962709,9.578809835,9.33592381
0,0.9,20,10,8,0.2,"[64, 256, 512, 128]",relu,FALSE,adam,mse,"[64, 128]",relu,FALSE,adam,binary_crossentropy,0.2,0.99819982,0.913591359,0.912691269,0,9.574025885,9.248824667
0,0.9,20,10,8,0.2,"[64, 256, 512, 256]",relu,FALSE,adam,mse,"[64, 128]",relu,FALSE,adam,binary_crossentropy,0.2,0.99549955,0.894689469,0.891089109,0,9.408365849,9.037848813
0,0.9,20,10,8,0.2,"[64, 256, 512, 512]",relu,FALSE,adam,mse,"[64, 128]",relu,FALSE,adam,binary_crossentropy,0.2,0.99189919,0.908190819,0.905490549,0,9.791999466,9.252759219
0,0.9,20,10,8,0.2,"[64, 512, 64, 64]",relu,FALSE,adam,mse,"[64, 128]",relu,FALSE,adam,binary_crossentropy,0.2,0.99639964,0.923492349,0.921692169,0,9.565129453,9.349565941
0,0.9,20,10,8,0.2,"[64, 512, 64, 128]",relu,FALSE,adam,mse,"[64, 128]",relu,FALSE,adam,binary_crossentropy,0.2,0.99819982,0.927092709,0.926192619,0,9.91664513,9.614686925
0,0.9,20,10,8,0.2,"[64, 512, 64, 256]",relu,FALSE,adam,mse,"[64, 128]",relu,FALSE,adam,binary_crossentropy,0.2,0.99639964,0.911791179,0.909990999,0,9.784540639,9.35437629
0,0.9,20,10,8,0.2,"[64, 512, 64, 512]",relu,FALSE,adam,mse,"[64, 128]",relu,FALSE,adam,binary_crossentropy,0.2,0.99729973,0.906390639,0.905490549,0,9.709021685,9.526009403
0,0.9,20,10,8,0.2,"[64, 512, 128, 64]",relu,FALSE,adam,mse,"[64, 128]",relu,FALSE,adam,binary_crossentropy,0.2,0.99279928,0.909990999,0.904590459,0,9.471543233,9.223784425
0,0.9,20,10,8,0.2,"[64, 512, 128, 128]",relu,FALSE,adam,mse,"[64, 128]",relu,FALSE,adam,binary_crossentropy,0.2,0.99909991,0.907290729,0.907290729,0,9.936155319,9.603206228
0,0.9,20,10,8,0.2,"[64, 512, 128, 256]",relu,FALSE,adam,mse,"[64, 128]",relu,FALSE,adam,binary_crossentropy,0.2,0.99909991,0.905490549,0.904590459,0,9.52303573,9.153149696
0,0.9,20,10,8,0.2,"[64, 512, 128, 512]",relu,FALSE,adam,mse,"[64, 128]",relu,FALSE,adam,binary_crossentropy,0.2,0.99819982,0.921692169,0.919891989,0.003913894,10.00001649,9.743782614
0,0.9,20,10,8,0.2,"[64, 512, 256, 64]",relu,FALSE,adam,mse,"[64, 128]",relu,FALSE,adam,binary_crossentropy,0.2,0.99639964,0.912691269,0.910891089,0,9.606378103,9.413066888
0,0.9,20,10,8,0.2,"[64, 512, 256, 128]",relu,FALSE,adam,mse,"[64, 128]",relu,FALSE,adam,binary_crossentropy,0.2,0.99819982,0.900990099,0.900090009,0.001,9.545858872,9.140724173
0,0.9,20,10,8,0.2,"[64, 512, 256, 256]",relu,FALSE,adam,mse,"[64, 128]",relu,FALSE,adam,binary_crossentropy,0.2,0.99729973,0.915391539,0.915391539,0,9.656050168,9.383254948
0,0.9,20,10,8,0.2,"[64, 512, 256, 512]",relu,FALSE,adam,mse,"[64, 128]",relu,FALSE,adam,binary_crossentropy,0.2,0.99459946,0.894689469,0.892889289,0,9.785471362,9.492891555
0,0.9,20,10,8,0.2,"[64, 512, 512, 64]",relu,FALSE,adam,mse,"[64, 128]",relu,FALSE,adam,binary_crossentropy,0.2,0.99729973,0.917191719,0.915391539,0,9.689251311,9.401615882
0,0.9,20,10,8,0.2,"[64, 512, 512, 128]",relu,FALSE,adam,mse,"[64, 128]",relu,FALSE,adam,binary_crossentropy,0.2,0.99909991,0.894689469,0.893789379,0,8.907906449,8.730797423
0,0.9,20,10,8,0.2,"[64, 512, 512, 256]",relu,FALSE,adam,mse,"[64, 128]",relu,FALSE,adam,binary_crossentropy,0.2,0.99729973,0.901890189,0.901890189,0,9.106520938,8.878127597
0,0.9,20,10,8,0.2,"[64, 512, 512, 512]",relu,FALSE,adam,mse,"[64, 128]",relu,FALSE,adam,binary_crossentropy,0.2,0.99729973,0.907290729,0.905490549,0.000994036,9.526654263,9.269208841
0,0.9,20,10,8,0.2,"[128, 64, 64, 64]",relu,FALSE,adam,mse,"[64, 128]",relu,FALSE,adam,binary_crossentropy,0.2,1,0.924392439,0.924392439,0,10.25718224,9.882041415
0,0.9,20,10,8,0.2,"[128, 64, 64, 128]",relu,FALSE,adam,mse,"[64, 128]",relu,FALSE,adam,binary_crossentropy,0.2,0.99819982,0.908190819,0.907290729,0,10.36590282,10.13594945
0,0.9,20,10,8,0.2,"[128, 64, 64, 256]",relu,FALSE,adam,mse,"[64, 128]",relu,FALSE,adam,binary_crossentropy,0.2,0.99909991,0.915391539,0.914491449,0,9.911574777,9.587898424
0,0.9,20,10,8,0.2,"[128, 64, 64, 512]",relu,FALSE,adam,mse,"[64, 128]",relu,FALSE,adam,binary_crossentropy,0.2,0.99909991,0.928892889,0.927992799,0.002909796,10.52974007,10.17410816
0,0.9,20,10,8,0.2,"[128, 64, 128, 64]",relu,FALSE,adam,mse,"[64, 128]",relu,FALSE,adam,binary_crossentropy,0.2,0.99909991,0.917191719,0.917191719,0,9.747663514,9.428115762
0,0.9,20,10,8,0.2,"[128, 64, 128, 128]",relu,FALSE,adam,mse,"[64, 128]",relu,FALSE,adam,binary_crossentropy,0.2,0.99819982,0.912691269,0.912691269,0,9.952104696,9.533191684
0,0.9,20,10,8,0.2,"[128, 64, 128, 256]",relu,FALSE,adam,mse,"[64, 128]",relu,FALSE,adam,binary_crossentropy,0.2,0.99729973,0.918991899,0.917191719,0,9.787956529,9.558386313
